method,conflict_id,content_class,style_class,decision,clean_prediction_is_content,texture_rank_clean,texture_rank_conflict,texture_prob_clean,texture_prob_conflict,shape_prob_clean,shape_prob_conflict
clip_vit_b_32_zero_shot,c2_s4_0011_6053_4616,car,deer,shape,True,8,10,0.00017746805679053068,8.066582813626155e-05,0.82725590467453,0.9938830137252808
clip_vit_b_32_zero_shot,c2_s4_0012_5484_6122,car,deer,shape,True,9,9,0.0004629926406778395,7.962934614624828e-05,0.9836328625679016,0.9796838760375977
clip_vit_b_32_zero_shot,c2_s4_0013_7392_1223,car,deer,shape,True,3,4,0.0058266459964215755,0.0013230089098215103,0.9623379111289978,0.9409418106079102
clip_vit_b_32_zero_shot,c2_s4_0016_3067_650,car,deer,shape,True,10,7,0.0014612653758376837,0.00048773884191177785,0.8331198692321777,0.9498016238212585
clip_vit_b_32_zero_shot,c2_s4_0017_4316_3012,car,deer,shape,True,8,10,0.0007627008017152548,0.00013753760140389204,0.9786266088485718,0.9864848852157593
clip_vit_b_32_zero_shot,c2_s4_0018_6216_1669,car,deer,shape,True,4,9,0.0004934442695230246,0.00025386453489772975,0.9913636445999146,0.9720728993415833
clip_vit_b_32_zero_shot,c2_s4_0019_1059_2875,car,deer,shape,True,10,9,5.5487627832917497e-05,4.275379978935234e-05,0.9954046010971069,0.9972575306892395
clip_vit_b_32_zero_shot,c2_s4_0020_88_3444,car,deer,shape,True,4,5,0.0011554330121725798,0.04088452085852623,0.8932766318321228,0.4467317461967468
clip_vit_b_32_zero_shot,c2_s4_0021_6053_490,car,deer,shape,True,8,9,0.00017746805679053068,0.00025733656366355717,0.82725590467453,0.9842349886894226
clip_vit_b_32_zero_shot,c2_s4_0022_4440_7728,car,deer,shape,True,7,3,0.000726129743270576,0.0013007443631067872,0.9854352474212646,0.785740852355957
clip_vit_b_32_zero_shot,c2_s4_0024_3067_4616,car,deer,shape,True,10,9,0.0014612653758376837,0.0007337227580137551,0.8331198692321777,0.9582787156105042
clip_vit_b_32_zero_shot,c4_s2_0002_6587_2915,deer,car,shape,True,7,7,1.8742439351626672e-05,0.00038888826384209096,0.9981474876403809,0.5890224575996399
clip_vit_b_32_zero_shot,c4_s2_0003_321_6683,deer,car,shape,True,8,5,1.9025826986762695e-05,0.008380373939871788,0.9947530031204224,0.8556548953056335
clip_vit_b_32_zero_shot,c4_s2_0004_5765_5663,deer,car,shape,True,7,9,0.0007146432180888951,0.009090551175177097,0.9766333699226379,0.4342779815196991
clip_vit_b_32_zero_shot,c4_s2_0005_7910_6548,deer,car,shape,True,6,3,0.00041590334149077535,0.028192484751343727,0.9588419198989868,0.8363116979598999
clip_vit_b_32_zero_shot,c4_s2_0006_1550_1731,deer,car,shape,True,5,5,0.0001398729218635708,0.0002115186071023345,0.9953461289405823,0.9959050416946411
clip_vit_b_32_zero_shot,c4_s2_0007_1694_3641,deer,car,other,True,6,8,0.0003001579607371241,0.003901248099282384,0.9837329983711243,0.293063759803772
clip_vit_b_32_zero_shot,c4_s2_0008_4089_4605,deer,car,other,True,6,3,5.6571287132101133e-05,0.06755432486534119,0.998095691204071,0.266831636428833
clip_vit_b_32_zero_shot,c4_s2_0009_650_517,deer,car,other,True,9,3,0.00026973948115482926,0.1002344861626625,0.6617883443832397,0.03177779167890549
clip_vit_b_32_zero_shot,c4_s2_0010_4616_1731,deer,car,shape,True,8,5,3.784560976782814e-05,0.001712000579573214,0.9947758913040161,0.8675530552864075
clip_vit_b_32_zero_shot,c4_s2_0011_5708_1750,deer,car,shape,True,8,9,1.95797056221636e-05,0.0035256948322057724,0.9959872364997864,0.3515438139438629
clip_vit_b_32_zero_shot,c4_s2_0013_4006_1731,deer,car,shape,True,6,6,4.9421523726778105e-05,0.03384336084127426,0.9974383115768433,0.36869943141937256
clip_vit_b_32_zero_shot,c4_s2_0014_7910_6053,deer,car,shape,True,6,9,0.00041590334149077535,0.0003823211300186813,0.9588419198989868,0.9382094144821167
clip_vit_b_32_zero_shot,c4_s2_0015_1209_7711,deer,car,shape,True,5,7,0.00038651758222840726,0.0003218438650947064,0.9889948964118958,0.9962161183357239
clip_vit_b_32_zero_shot,c4_s2_0016_2021_1750,deer,car,shape,True,5,8,0.0006625968962907791,0.005130653735250235,0.9877633452415466,0.2383180856704712
clip_vit_b_32_zero_shot,c4_s2_0017_4155_7327,deer,car,shape,True,5,7,0.00010841951734619215,0.0001981205423362553,0.9951336979866028,0.9698872566223145
clip_vit_b_32_zero_shot,c4_s2_0018_1550_2611,deer,car,shape,True,5,7,0.0001398729218635708,0.0004071793518960476,0.9953461289405823,0.9576476216316223
clip_vit_b_32_zero_shot,c4_s2_0019_3928_332,deer,car,other,True,5,8,0.0002582260640338063,0.005928742699325085,0.9938124418258667,0.3888687491416931
clip_vit_b_32_zero_shot,c4_s2_0020_4155_5177,deer,car,shape,True,5,6,0.00010841951734619215,0.0007739674183540046,0.9951336979866028,0.9648413062095642
clip_vit_b_32_zero_shot,c4_s2_0021_7910_2915,deer,car,shape,True,6,8,0.00041590334149077535,0.002553761238232255,0.9588419198989868,0.7886713147163391
clip_vit_b_32_zero_shot,c4_s2_0023_4616_313,deer,car,shape,True,8,4,3.784560976782814e-05,0.006313532590866089,0.9947758913040161,0.9561193585395813
clip_vit_b_32_zero_shot,c7_s9_0000_6149_7921,monkey,truck,other,True,7,3,1.5448142221430317e-05,0.15522527694702148,0.9974533915519714,0.108607217669487
clip_vit_b_32_zero_shot,c7_s9_0001_7769_1163,monkey,truck,other,True,7,8,1.356098164251307e-05,0.004341605119407177,0.9956692457199097,0.07895219326019287
clip_vit_b_32_zero_shot,c7_s9_0002_680_7705,monkey,truck,shape,True,6,8,4.412596899783239e-05,0.007900705561041832,0.9982727766036987,0.4093492031097412
clip_vit_b_32_zero_shot,c7_s9_0004_2581_3200,monkey,truck,shape,True,7,6,1.0612237929308321e-05,0.0012893032981082797,0.999195396900177,0.9694281220436096
clip_vit_b_32_zero_shot,c7_s9_0005_2207_852,monkey,truck,shape,True,8,7,5.657398560288129e-06,0.0020965998992323875,0.9987722039222717,0.7805899977684021
clip_vit_b_32_zero_shot,c7_s9_0006_7695_1163,monkey,truck,shape,True,5,6,7.983740943018347e-06,2.769709135463927e-05,0.9996932744979858,0.9991262555122375
clip_vit_b_32_zero_shot,c7_s9_0007_2982_7671,monkey,truck,other,True,9,2,4.131193054490723e-05,0.16026796400547028,0.9914074540138245,0.08591052889823914
clip_vit_b_32_zero_shot,c7_s9_0008_7505_852,monkey,truck,other,True,8,10,0.00010895158629864454,0.0002488436293788254,0.6476195454597473,0.00675238948315382
clip_vit_b_32_zero_shot,c7_s9_0009_2581_7671,monkey,truck,shape,True,7,5,1.0612237929308321e-05,0.058354515582323074,0.999195396900177,0.42215996980667114
clip_vit_b_32_zero_shot,c7_s9_0011_1473_7767,monkey,truck,shape,True,6,6,1.085457370209042e-05,8.455635907012038e-06,0.9992825388908386,0.9961128234863281
clip_vit_b_32_zero_shot,c7_s9_0012_230_7767,monkey,truck,shape,True,8,7,3.2508660297025926e-06,9.621523349778727e-05,0.9964243769645691,0.9930731654167175
clip_vit_b_32_zero_shot,c7_s9_0014_1656_7701,monkey,truck,shape,True,7,3,0.00017011436284519732,0.008698741905391216,0.9965682029724121,0.9514955878257751
clip_vit_b_32_zero_shot,c7_s9_0015_1122_3103,monkey,truck,texture,True,7,1,1.0882427886826918e-05,0.27576231956481934,0.9995620846748352,0.05394189804792404
clip_vit_b_32_zero_shot,c7_s9_0016_1224_1522,monkey,truck,other,True,8,8,5.358464477467351e-06,0.018433229997754097,0.9954538345336914,0.3462289571762085
clip_vit_b_32_zero_shot,c7_s9_0017_2787_3249,monkey,truck,shape,True,6,3,1.5110777894733474e-05,0.0039226459339261055,0.9991926550865173,0.9740703105926514
clip_vit_b_32_zero_shot,c7_s9_0018_5535_243,monkey,truck,shape,True,6,6,3.253144313930534e-05,0.08797574043273926,0.9992087483406067,0.22186771035194397
clip_vit_b_32_zero_shot,c7_s9_0019_2581_243,monkey,truck,shape,True,7,6,1.0612237929308321e-05,0.0009971738327294588,0.999195396900177,0.9784162044525146
clip_vit_b_32_zero_shot,c7_s9_0020_6225_7049,monkey,truck,other,True,8,8,3.659737194539048e-05,0.01854366436600685,0.9944632649421692,0.3352692723274231
clip_vit_b_32_zero_shot,c7_s9_0021_6840_4049,monkey,truck,texture,True,7,1,5.522360879695043e-05,0.24651066958904266,0.9975226521492004,0.0629768893122673
clip_vit_b_32_zero_shot,c7_s9_0022_864_2674,monkey,truck,shape,True,6,5,6.0890833992743865e-06,0.030652161687612534,0.9999209642410278,0.6833561062812805
clip_vit_b_32_zero_shot,c9_s7_0001_852_680,truck,monkey,shape,True,9,10,4.130224260734394e-05,2.764162672974635e-05,0.9971689581871033,0.9962548017501831
clip_vit_b_32_zero_shot,c9_s7_0002_3428_2207,truck,monkey,shape,True,10,10,1.7635511539992876e-05,0.0001432144781574607,0.9924665093421936,0.9658656716346741
clip_vit_b_32_zero_shot,c9_s7_0003_7147_2982,truck,monkey,shape,True,10,10,3.2570576877333224e-05,4.229411206324585e-05,0.9941431879997253,0.986179530620575
clip_vit_b_32_zero_shot,c9_s7_0004_7330_5697,truck,monkey,shape,True,9,8,1.3135022527421825e-05,3.554835348040797e-05,0.9895042181015015,0.99391770362854
clip_vit_b_32_zero_shot,c9_s7_0005_5211_4773,truck,monkey,shape,True,10,8,0.0004632936033885926,0.0004345723136793822,0.856320858001709,0.9011459350585938
clip_vit_b_32_zero_shot,c9_s7_0006_4956_5535,truck,monkey,shape,True,6,10,0.0002219253801740706,0.004311731550842524,0.9956915974617004,0.5145886540412903
clip_vit_b_32_zero_shot,c9_s7_0007_6496_4951,truck,monkey,shape,True,8,9,0.00018488455680198967,4.820260073756799e-05,0.9498001337051392,0.984307050704956
clip_vit_b_32_zero_shot,c9_s7_0008_3249_6374,truck,monkey,other,True,9,7,0.00016338794375769794,0.04373348504304886,0.8807767033576965,0.16686250269412994
clip_vit_b_32_zero_shot,c9_s7_0009_4049_6322,truck,monkey,shape,True,7,8,0.00022909628751222044,0.0012220643693581223,0.9917188882827759,0.8591735363006592
clip_vit_b_32_zero_shot,c9_s7_0010_5621_2773,truck,monkey,shape,True,9,5,2.963930273836013e-05,0.0026357932947576046,0.9913150668144226,0.9345386028289795
clip_vit_b_32_zero_shot,c9_s7_0011_7654_6869,truck,monkey,shape,True,9,10,6.131154805188999e-05,0.0012290853774175048,0.9705787301063538,0.7089301347732544
clip_vit_b_32_zero_shot,c9_s7_0012_4049_3590,truck,monkey,shape,True,7,8,0.00022909628751222044,0.0002145350881619379,0.9917188882827759,0.9908576607704163
clip_vit_b_32_zero_shot,c9_s7_0013_7654_6840,truck,monkey,shape,True,9,9,6.131154805188999e-05,0.00011506520968396217,0.9705787301063538,0.9793139100074768
clip_vit_b_32_zero_shot,c9_s7_0014_5621_1985,truck,monkey,shape,True,9,6,2.963930273836013e-05,0.005295378156006336,0.9913150668144226,0.7153483629226685
clip_vit_b_32_zero_shot,c9_s7_0015_7049_6149,truck,monkey,shape,True,9,9,4.8167556087719277e-05,0.0002172336244257167,0.9868611693382263,0.9470290541648865
clip_vit_b_32_zero_shot,c9_s7_0017_6536_864,truck,monkey,shape,True,8,10,0.00015032051305752248,5.484119537868537e-05,0.9905495047569275,0.9797034859657288
clip_vit_b_32_zero_shot,c9_s7_0019_4721_7695,truck,monkey,shape,True,8,2,0.0003614304296206683,0.44737160205841064,0.9894896149635315,0.45797285437583923
clip_vit_b_32_zero_shot,c9_s7_0020_4721_4951,truck,monkey,texture,True,8,1,0.0003614304296206683,0.7599128484725952,0.9894896149635315,0.005913225468248129
clip_vit_b_32_zero_shot,c9_s7_0021_4049_6149,truck,monkey,shape,True,7,8,0.00022909628751222044,0.00013466298696585,0.9917188882827759,0.992155134677887
clip_vit_b_32_zero_shot,c9_s7_0023_243_2773,truck,monkey,shape,True,9,9,0.00029239224386401474,0.000561481632757932,0.9789824485778809,0.9207043051719666
